match_id,match_name,home_team,away_team,venue,city,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Mohammad Wasim(1),Mohammad Wasim,4,8,12,0,0,50,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Haris Rauf,Haris Rauf,1,1,3,0,0,100,0,1
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,AD Hales,Alex Hales,1,2,6,0,0,50,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,LS Livingstone,Liam Livingstone,1,2,3,0,0,50,0,1
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,PAK,2,Shan Masood,Shan Masood,3,4,13,0,0,75,0,1
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,INDIA,1,RR Pant,Rishabh Pant,3,5,7,0,0,60,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,WP Masakadza,Wellington Masakadza,1,7,8,0,0,14.28,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,R Ngarava,Richard Ngarava,1,2,4,0,0,50,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,BAN,1,Mosaddek Hossain,Mosaddek Hossain,5,11,17,0,0,45.45,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,BAN,1,Taskin Ahmed,Taskin Ahmed,1,5,8,0,0,20,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,PAK,2,Mohammad Nawaz(3),Mohammad Nawaz,4,11,27,0,0,36.36,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,PAK,2,Iftikhar Ahmed,Iftikhar Ahmed,1,3,8,0,0,33.33,0,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,NED,1,BFW de Leede,Bas de Leede,1,7,11,0,0,14.28,0,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,K Rabada,Kagiso Rabada,9,8,13,0,0,112.5,0,1
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,SL,1,DM de Silva,Dhananjaya de Silva,9,11,17,0,0,81.81,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,SL,1,KIC Asalanka,Charith Asalanka,8,9,15,0,0,88.88,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,SL,1,MD Shanaka,Dasun Shanaka,3,8,12,0,0,37.5,1,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,HC Brook,Harry Brook,4,5,9,0,0,80,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,LS Livingstone,Liam Livingstone,4,6,10,0,0,66.66,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,MM Ali,Moeen Ali,1,5,8,0,0,20,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,SM Curran,Sam Curran,6,11,16,0,0,54.54,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,C Green,Cameron Green,3,2,12,0,0,150,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,KW Richardson,Kane Richardson,1,1,6,0,0,100,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,A Zampa,Adam Zampa,1,1,5,0,0,100,0,1
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AFG,2,Usman Ghani,Usman Ghani,2,7,16,0,0,28.57,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AFG,2,Mohammad Nabi,Mohammad Nabi,1,2,10,0,0,50,1,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,NZ,1,TG Southee,Tim Southee,1,2,7,0,0,50,0,1
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,LJ Tucker,Lorcan Tucker,13,14,30,0,0,92.85,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,HT Tector,Harry Tector,2,7,4,0,0,28.57,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,MR Adair,Mark Adair,4,5,9,0,0,80,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,BJ McCarthy,Barry McCarthy,6,5,10,0,0,120,0,1
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,PAK,1,Babar Azam,Babar Azam,6,15,29,0,0,40,1,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,PAK,1,Shan Masood,Shan Masood,2,6,11,0,0,33.33,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,PAK,1,Naseem Shah,Naseem Shah,5,3,3,0,0,166.66,0,1
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,PAK,1,Haris Rauf,Haris Rauf,3,2,2,0,0,150,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,WD Parnell,Wayne Parnell,3,4,9,0,0,75,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,K Rabada,Kagiso Rabada,1,2,11,0,0,50,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,A Nortje,Anrich Nortje,1,5,8,0,0,20,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,T Shamsi,Tabraiz Shamsi,1,1,3,0,0,100,0,1
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,INDIA,1,RG Sharma,Rohit Sharma,2,8,18,0,0,25,1,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,INDIA,1,HH Pandya,Hardik Pandya,5,6,8,0,0,83.33,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,BAN,2,Afif Hossain,Afif Hossain,3,5,12,0,0,60,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,BAN,2,Yasir Ali,Yasir Ali,1,3,8,0,0,33.33,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,W Madhevere,Wessly Madhevere,1,5,9,0,0,20,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,CR Ervine,Craig Ervine,3,12,18,0,0,25,1,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,M Shumba,Milton Shumba,2,3,6,0,0,66.66,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,RP Burl,Ryan Burl,2,7,19,0,0,28.57,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,LM Jongwe,Luke Jongwe,6,8,12,0,0,75,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,TL Chatara,Tendai Chatara,6,7,15,0,0,85.71,0,1
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,B Muzarabani,Blessing Muzarabani,1,4,9,0,0,25,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,NED,2,CN Ackermann,Colin Ackermann,1,5,6,0,0,20,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,ENG,1,MM Ali,Moeen Ali,5,6,13,0,0,83.33,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,ENG,1,BA Stokes,Ben Stokes,8,7,11,0,0,114.28,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,ENG,1,DJ Malan,Dawid Malan,3,1,1,0,0,300,0,1
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,NZ,2,DP Conway,Devon Conway,3,9,12,0,0,33.33,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,NZ,2,DJ Mitchell,Daryl Mitchell,3,5,10,0,0,60,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,NZ,2,IS Sodhi,Ish Sodhi,6,6,4,0,0,100,0,1
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Gulbadin Naib,Gulbadin Naib,12,14,25,0,0,85.71,0,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Azmatullah Omarzai,Azmatullah Omarzai,3,4,3,0,0,75,0,1
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Mujeeb Ur Rahman,Mujeeb Ur Rahman,1,2,1,0,0,50,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,AUS,1,DA Warner,David Warner,3,7,13,0,0,42.85,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,BJ McCarthy,Barry McCarthy,3,7,16,0,0,42.85,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,JB Little,Josh Little,1,5,6,0,0,20,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,HH Pandya,Hardik Pandya,2,3,6,0,0,66.66,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,KD Karthik,Dinesh Karthik,6,15,33,0,0,40,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,R Ashwin,Ravichandran Ashwin,7,11,15,0,0,63.63,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,B Kumar,Bhuvneshwar Kumar,4,6,9,0,0,66.66,0,1
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,Arshdeep Singh,Arshdeep Singh,2,1,2,0,0,200,0,1
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,SA,2,Q de Kock,Quinton de Kock,1,3,7,0,0,33.33,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,SA,2,WD Parnell,Wayne Parnell,2,5,11,0,0,40,0,1
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,MP O'Dowd,Max O'Dowd,8,13,41,0,0,61.53,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,TLW Cooper,Tom Cooper,1,2,4,0,0,50,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,RE van der Merwe,Roelof van der Merwe,5,6,12,0,0,83.33,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,TJG Pringle,Tim Pringle,5,8,15,0,0,62.5,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,LV van Beek,Logan van Beek,6,9,18,0,0,66.66,0,1
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,PA van Meekeren,Paul van Meekeren,7,7,8,0,0,100,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Shan Masood,Shan Masood,12,16,35,0,0,75,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Iftikhar Ahmed,Iftikhar Ahmed,6,5,10,0,0,120,0,1
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,BAN,1,Mosaddek Hossain,Mosaddek Hossain,7,10,18,0,0,70,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,BAN,1,Nurul Hasan,Nurul Hasan,1,1,5,0,0,100,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,BAN,1,Yasir Ali,Yasir Ali,1,1,3,0,0,100,0,1
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,RW Chakabva,Regis Chakabva,15,19,24,0,0,78.94,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,B Evans,Brad Evans,2,2,5,0,0,100,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,FH Allen,Finn Allen,1,3,3,0,0,33.33,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,DP Conway,Devon Conway,1,4,14,0,0,25,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,DJ Mitchell,Daryl Mitchell,22,24,52,0,0,91.66,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,JDS Neesham,James Neesham,5,8,15,0,0,62.5,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,IS Sodhi,Ish Sodhi,1,1,3,0,0,100,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,KIC Asalanka,Charith Asalanka,4,8,11,0,0,50,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,C Karunaratne,Chamika Karunaratne,3,8,13,0,0,37.5,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,CAK Rajitha,Kasun Rajitha,8,21,30,0,0,38.09,0,1
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,RP Burl,Ryan Burl,10,15,30,0,0,66.66,0,1
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,R Ngarava,Richard Ngarava,3,2,3,0,0,150,0,1
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,PAK,2,Shaheen Shah Afridi,Shaheen Shah Afridi,1,1,3,0,0,100,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,Vikramjit Singh,Vikramjit Singh,1,9,13,0,0,11.11,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,BFW de Leede,Bas de Leede,16,23,27,0,0,69.56,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,TLW Cooper,Tom Cooper,9,12,12,0,0,75,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,SA Edwards,Scott Edwards,5,8,21,0,0,62.5,1,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,LV van Beek,Logan van Beek,3,5,11,0,0,60,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,SA,1,T Bavuma,Temba Bavuma,2,6,6,0,0,33.33,1,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,SA,1,DA Miller,David Miller,2,4,8,0,0,50,0,1
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Shakib Al Hasan,Shakib Al Hasan,1,4,11,0,0,25,1,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Afif Hossain,Afif Hossain,1,5,8,0,0,20,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Mehidy Hasan Miraz,Mehidy Hasan Miraz,11,13,17,0,0,84.61,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Nurul Hasan,Nurul Hasan,2,6,7,0,0,33.33,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,IRE,1,MR Adair,Mark Adair,4,4,8,0,0,100,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,IRE,1,BJ McCarthy,Barry McCarthy,3,3,4,0,0,100,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,IRE,1,F Hand,Fionn Hand,1,2,4,0,0,50,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,BA Stokes,Ben Stokes,6,8,14,0,0,75,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,LS Livingstone,Liam Livingstone,1,2,7,0,0,50,0,1
1298153,AUS v SL,SL,AUS,Perth Stadium,Perth,SL,1,MD Shanaka,Dasun Shanaka,3,5,6,0,0,60,1,0
1298153,AUS v SL,SL,AUS,Perth Stadium,Perth,SL,1,PWH de Silva,Wanindu Hasaranga de Silva,1,4,8,0,0,25,0,0
1298153,AUS v SL,SL,AUS,Perth Stadium,Perth,AUS,2,DA Warner,David Warner,11,10,26,0,0,110,0,0
1298152,SA v ZIM,ZIM,SA,"Bellerive Oval, Hobart",Hobart,ZIM,1,CR Ervine,Craig Ervine,2,6,11,0,0,33.33,1,0
1298152,SA v ZIM,ZIM,SA,"Bellerive Oval, Hobart",Hobart,ZIM,1,SC Williams,Sean Williams,1,1,10,0,0,100,0,0
1298152,SA v ZIM,ZIM,SA,"Bellerive Oval, Hobart",Hobart,SA,2,T Bavuma,Temba Bavuma,2,2,26,0,0,100,1,1
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,BAN,1,Liton Das,Litton Das,9,11,17,0,0,81.81,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,BAN,1,Shakib Al Hasan,Shakib Al Hasan,7,9,14,0,0,77.77,1,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,BAN,1,Yasir Ali,Yasir Ali,3,5,9,0,0,60,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,BAN,1,Nurul Hasan,Nurul Hasan,13,18,28,0,0,72.22,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,NED,2,TJG Pringle,Tim Pringle,1,6,5,0,0,16.66,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,NED,2,LV van Beek,Logan van Beek,2,5,9,0,0,40,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,NED,2,FJ Klaassen,Fred Klaassen,7,6,20,0,0,116.66,0,1
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,PAK,1,Haider Ali,Haider Ali,2,4,6,0,0,50,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,PAK,1,Asif Ali,Asif Ali,2,3,6,0,0,66.66,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,INDIA,2,KL Rahul,KL Rahul,4,8,13,0,0,50,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,INDIA,2,RG Sharma,Rohit Sharma,4,7,20,0,0,57.14,1,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,INDIA,2,AR Patel,Axar Patel,2,3,7,0,0,66.66,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,INDIA,2,KD Karthik,Dinesh Karthik,1,2,10,0,0,50,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,INDIA,2,R Ashwin,Ravichandran Ashwin,1,1,2,0,0,100,0,1
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,A Balbirnie,Andy Balbirnie,1,5,7,0,0,20,1,0
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,C Campher,Curtis Campher,2,4,6,0,0,50,0,0
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,GH Dockrell,George Dockrell,14,16,25,0,0,87.5,0,0
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,BJ McCarthy,Barry McCarthy,2,2,7,0,0,100,0,1
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,AFG,1,Mohammad Nabi,Mohammad Nabi,3,5,7,0,0,60,1,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,AFG,1,Fareed Ahmad,Fareed Ahmad,2,4,7,0,0,50,0,1
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,ENG,2,DJ Malan,Dawid Malan,18,30,40,0,0,60,0,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,ENG,2,BA Stokes,Ben Stokes,2,4,11,0,0,50,0,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,ENG,2,HC Brook,Harry Brook,7,6,9,0,0,116.66,0,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,ENG,2,MM Ali,Moeen Ali,8,10,13,0,0,80,0,1
1298147,AUS v NZ,NZ,AUS,Sydney Cricket Ground,Sydney,AUS,2,MP Stoinis,Marcus Stoinis,7,14,16,0,0,50,0,0
1298147,AUS v NZ,NZ,AUS,Sydney Cricket Ground,Sydney,AUS,2,MS Wade,Matthew Wade,2,4,10,0,0,50,0,0
1298147,AUS v NZ,NZ,AUS,Sydney Cricket Ground,Sydney,AUS,2,MA Starc,Mitchell Starc,4,7,13,0,0,57.14,0,0
1298147,AUS v NZ,NZ,AUS,Sydney Cricket Ground,Sydney,AUS,2,JR Hazlewood,Josh Hazlewood,1,1,6,0,0,100,0,1
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,MH Cross,Matthew Cross,1,7,15,0,0,14.28,0,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,RD Berrington,Richie Berrington,13,15,24,0,0,86.66,1,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,CN Greaves,Chris Greaves,3,7,10,0,0,42.85,0,1
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,JH Davey,Josh Davey,4,3,3,0,0,133.33,0,1
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,SC Williams,Sean Williams,7,12,28,0,0,58.33,0,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,M Shumba,Milton Shumba,11,11,16,0,0,100,0,1
1298145,IRE v WI,WI,IRE,"Bellerive Oval, Hobart",Hobart,WI,1,KR Mayers,Kyle Mayers,1,5,12,0,0,20,0,0
1298145,IRE v WI,WI,IRE,"Bellerive Oval, Hobart",Hobart,WI,1,E Lewis,Evin Lewis,13,18,42,0,0,72.22,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,UAE,1,A Sharafu,Alishan Sharafu,4,4,10,0,0,100,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,JN Loftie-Eaton,Jan Nicol Loftie-Eaton,1,6,17,0,0,16.66,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,JJ Smit,JJ Smit,3,3,3,0,0,100,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,ZE Green,Zane Green,2,3,3,0,0,66.66,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,BM Scholtz,Bernard Scholtz,1,1,1,0,0,100,0,1
1298143,NED v SL,SL,NED,Simonds Stadium,Geelong,SL,1,PWH de Silva,Wanindu Hasaranga de Silva,5,4,8,0,0,125,0,1
1298143,NED v SL,SL,NED,Simonds Stadium,Geelong,SL,1,C Karunaratne,Chamika Karunaratne,2,2,4,0,0,100,0,1
1298143,NED v SL,SL,NED,Simonds Stadium,Geelong,NED,2,Vikramjit Singh,Vikramjit Singh,7,14,18,0,0,50,0,0
1298143,NED v SL,SL,NED,Simonds Stadium,Geelong,NED,2,TJG Pringle,Tim Pringle,2,4,8,0,0,50,0,0
1298143,NED v SL,SL,NED,Simonds Stadium,Geelong,NED,2,FJ Klaassen,Fred Klaassen,3,3,5,0,0,100,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,WI,1,N Pooran,Nicholas Pooran,7,9,10,0,0,77.77,1,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,WI,1,JO Holder,Jason Holder,4,3,3,0,0,133.33,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,WI,1,OF Smith,Odean Smith,1,2,2,0,0,50,0,1
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,T Munyonga,Tony Munyonga,2,6,12,0,0,33.33,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,SC Williams,Sean Williams,1,2,4,0,0,50,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,M Shumba,Milton Shumba,2,9,20,0,0,22.22,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,R Ngarava,Richard Ngarava,2,6,11,0,0,33.33,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,TL Chatara,Tendai Chatara,3,8,12,0,0,37.5,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,B Muzarabani,Blessing Muzarabani,1,4,4,0,0,25,0,1
1298141,IRE v SCOT,SCOT,IRE,"Bellerive Oval, Hobart",Hobart,SCOT,1,HG Munsey,George Munsey,1,2,9,0,0,50,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,SL,1,PBB Rajapaksa,Bhanuka Rajapaksa,5,8,19,0,0,62.5,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,SL,1,PWH de Silva,Wanindu Hasaranga de Silva,2,3,3,0,0,66.66,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,SL,1,Pramod Madushan,Pramod Madushan,1,1,4,0,0,100,0,1
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,SL,1,PVD Chameera,Dushmantha Chameera,1,1,2,0,0,100,0,1
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,Muhammad Waseem,Muhammad Waseem,2,4,13,0,0,50,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,Aryan Lakra,Aryan Lakra,1,3,4,0,0,33.33,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,CP Rizwan,Chundangapoyil Rizwan,1,3,8,0,0,33.33,1,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,Basil Hameed,Basil Hameed,2,6,14,0,0,33.33,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,KP Meiyappan,Karthik Meiyappan,4,8,11,0,0,50,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,Zahoor Khan,Zahoor Khan,1,1,15,0,0,100,0,1
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NAM,1,SJ Baard,Stephan Baard,19,22,46,0,0,86.36,0,0
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NAM,1,MG Erasmus,Gerhard Erasmus,16,18,37,0,0,88.88,1,0
